loan_id,customer_id,product_code,branch_id,origination_date,current_balance,interest_rate,status,days_past_due,last_payment_date,next_payment_date,monthly_payment
LN-0000208,CUST-002672,HELOC,BR-015,2020-08-28,129092.4,6.6447,Restructured,12,2025-07-29,2025-09-20,2570.84
LN-0000209,CUST-000828,LOC,BR-018,2023-09-15,5832.69,8.2482,Active,0,2025-07-18,2025-09-15,179.07
LN-0000210,CUST-000318,LOC,BR-011,2025-06-01,27828.7,7.6873,Active,0,2025-08-02,2025-09-17,584.32
LN-0000211,CUST-001868,PL-SEC,BR-024,2023-03-06,2661.17,11.0869,Active,0,2025-07-31,2025-09-16,101.97
LN-0000212,CUST-001303,HELOC,BR-023,2020-01-01,33072.11,6.5285,Active,0,2025-07-22,2025-09-19,744.34
LN-0000213,CUST-002953,AUTO,BR-012,2019-04-29,1895.38,8.5631,Delinquent-90,94,2025-08-12,2025-09-19,1908.91
LN-0000214,CUST-001340,PL-UNSEC,BR-023,2019-05-06,937.71,11.6771,Active,0,2025-08-07,2025-09-19,946.83
LN-0000215,CUST-000073,MTG-FIX,BR-005,2021-05-27,570433.84,5.7948,Delinquent-90,142,2025-08-14,2025-09-20,3942.71
LN-0000216,CUST-003824,AUTO,BR-017,2022-06-05,23035.96,7.9828,Active,0,2025-07-26,2025-09-18,779.79
LN-0000217,CUST-002664,PL-UNSEC,BR-021,2023-03-13,6939.77,12.3595,Active,0,2025-08-02,2025-09-17,424.36
LN-0000218,CUST-000209,PL-SEC,BR-009,2021-09-11,8911.58,11.0271,Active,0,2025-08-14,2025-09-19,787.73
LN-0000219,CUST-002937,LOC,BR-006,2025-06-01,39298.24,9.2158,Active,0,2025-07-13,2025-09-19,853.92
LN-0000220,CUST-001821,PL-UNSEC,BR-024,2020-06-08,2544.01,13.2137,Active,0,2025-07-19,2025-09-18,2572.02
LN-0000221,CUST-001594,LOC,BR-022,2022-04-19,7038.71,8.0889,Active,0,2025-07-24,2025-09-17,395.93
LN-0000222,CUST-000663,MTG-VAR,BR-021,2020-07-16,576810.07,5.6853,Delinquent-90,148,2025-07-20,2025-09-15,4046.63
LN-0000223,CUST-003518,STUDENT,BR-016,2021-05-07,26399.11,4.5901,Active,0,2025-08-12,2025-09-18,441.64
LN-0000224,CUST-002821,MTG-VAR,BR-004,2019-02-27,481554.26,6.5137,Active,0,2025-08-07,2025-09-16,3476.84
LN-0000225,CUST-004016,MTG-VAR,BR-007,2022-05-06,552234.19,5.9119,Delinquent-60,70,2025-08-06,2025-09-20,3771.62
LN-0000226,CUST-000307,MTG-FIX,BR-021,2021-07-07,504752.17,4.7624,Active,0,2025-07-24,2025-09-16,3187.27
LN-0000227,CUST-001255,MTG-VAR,BR-022,2020-03-18,378541.69,5.0395,Restructured,17,2025-08-09,2025-09-18,2543.83
LN-0000228,CUST-002316,AUTO,BR-004,2022-01-10,18113.29,7.9525,Active,0,2025-08-05,2025-09-15,710.91
LN-0000229,CUST-000023,HELOC,BR-003,2021-04-06,60212.91,7.0244,Delinquent-60,75,2025-08-05,2025-09-16,1089.02
LN-0000230,CUST-002164,LOC,BR-004,2020-01-04,786.51,7.8752,Active,0,2025-07-11,2025-09-15,4012.85
LN-0000231,CUST-001397,PL-UNSEC,BR-015,2022-07-04,3242.47,9.2534,Active,0,2025-07-15,2025-09-17,338.16
LN-0000232,CUST-003455,STUDENT,BR-005,2022-11-04,8677.65,5.4027,Active,0,2025-07-19,2025-09-18,157.32
LN-0000233,CUST-000237,PL-SEC,BR-016,2023-09-01,26332.61,9.4134,Active,0,2025-08-03,2025-09-16,842.45
LN-0000234,CUST-000781,MTG-FIX,BR-024,2022-07-11,108328.16,6.2367,Active,0,2025-08-03,2025-09-20,633.33
LN-0000235,CUST-000614,MTG-FIX,BR-008,2025-04-05,607241.57,5.7258,Active,0,2025-08-11,2025-09-16,3834.57
LN-0000236,CUST-000973,MTG-VAR,BR-021,2023-03-31,290400.0,5.47,Active,0,2025-07-13,2025-09-19,1868.53
LN-0000237,CUST-002793,MTG-FIX,BR-002,2020-01-08,492937.59,6.4263,Active,0,2025-08-06,2025-09-15,3716.17
LN-0000238,CUST-002910,PL-UNSEC,BR-017,2024-04-21,15780.94,10.8614,Delinquent-30,33,2025-08-10,2025-09-19,570.23
LN-0000239,CUST-002769,MTG-VAR,BR-014,2023-08-04,133420.35,6.2217,Active,0,2025-07-15,2025-09-17,911.64
LN-0000240,CUST-003957,MTG-FIX,BR-019,2024-01-20,373325.2,5.6786,Active,0,2025-07-15,2025-09-16,2404.82
LN-0000241,CUST-003710,MTG-FIX,BR-014,2022-08-11,414877.22,5.2693,Active,0,2025-07-20,2025-09-19,2663.01
LN-0000242,CUST-002381,AUTO,BR-022,2025-02-21,62313.39,7.9916,Delinquent-60,66,2025-08-10,2025-09-16,1169.88
LN-0000243,CUST-003420,MTG-FIX,BR-014,2025-01-31,499532.69,5.1448,Active,0,2025-07-24,2025-09-15,2997.44
LN-0000244,CUST-002418,PL-UNSEC,BR-018,2019-08-20,758.4,13.3762,Active,0,2025-07-30,2025-09-16,766.85
LN-0000245,CUST-003126,MTG-FIX,BR-022,2025-04-20,668657.47,5.9848,Delinquent-90,179,2025-07-28,2025-09-17,4327.18
LN-0000246,CUST-001586,MTG-VAR,BR-006,2023-12-20,551676.91,6.823,Active,0,2025-07-18,2025-09-16,3942.77
LN-0000247,CUST-003821,STUDENT,BR-005,2020-05-03,11364.39,5.4998,Delinquent-30,34,2025-07-14,2025-09-15,230.55
LN-0000248,CUST-000559,LOC,BR-018,2022-05-18,8289.8,10.3634,Active,0,2025-08-08,2025-09-17,453.1
LN-0000249,CUST-000073,AUTO,BR-012,2022-09-21,16451.73,6.5275,Active,0,2025-07-25,2025-09-16,492.09
LN-0000250,CUST-004235,HELOC,BR-017,2019-06-13,81067.18,6.8023,Active,0,2025-08-08,2025-09-20,2046.09
LN-0000251,CUST-001747,HELOC,BR-004,2024-10-05,45182.03,6.2399,Active,0,2025-07-12,2025-09-20,544.07
LN-0000252,CUST-000445,MTG-FIX,BR-009,2023-11-18,512180.44,6.3795,Delinquent-30,34,2025-07-11,2025-09-19,3526.11
LN-0000253,CUST-000519,AUTO,BR-003,2023-05-09,21544.43,6.9156,Active,0,2025-07-14,2025-09-16,563.56
LN-0000254,CUST-003204,MTG-VAR,BR-005,2019-12-21,191492.64,6.8534,Active,0,2025-08-14,2025-09-16,1494.73
LN-0000255,CUST-000698,MTG-VAR,BR-024,2023-03-09,621600.33,5.0223,Delinquent-90,95,2025-08-02,2025-09-17,3847.26
LN-0000256,CUST-000446,PL-SEC,BR-018,2024-09-30,0,7.92,Closed,0,2025-07-16,2025-09-20,0
LN-0000257,CUST-003981,MTG-FIX,BR-020,2024-06-18,717156.02,5.2143,Active,0,2025-08-04,2025-09-17,4385.15
LN-0000258,CUST-002945,PL-SEC,BR-024,2022-07-19,16109.25,7.8432,Active,0,2025-08-09,2025-09-19,788.53
LN-0000259,CUST-000627,MTG-VAR,BR-001,2024-06-17,398130.74,5.3515,Delinquent-30,56,2025-07-16,2025-09-20,2466.31
LN-0000260,CUST-001830,PL-UNSEC,BR-015,2021-05-21,3059.0,12.0854,Active,0,2025-08-14,2025-09-18,3089.81
LN-0000261,CUST-001468,AUTO,BR-024,2021-09-05,20617.45,8.3229,Active,0,2025-07-12,2025-09-18,935.51
LN-0000262,CUST-000381,HELOC,BR-011,2019-09-15,37962.42,6.585,Active,0,2025-07-12,2025-09-20,901.77
LN-0000263,CUST-002061,MTG-FIX,BR-008,2021-12-14,396868.28,5.6403,Active,0,2025-07-19,2025-09-20,2674.29
LN-0000264,CUST-002301,AUTO,BR-006,2024-05-28,54629.95,5.5231,Active,0,2025-08-07,2025-09-20,1091.82
LN-0000265,CUST-000184,MTG-FIX,BR-005,2023-08-26,580210.49,5.9405,Active,0,2025-08-03,2025-09-19,3860.11
LN-0000266,CUST-002323,AUTO,BR-015,2025-06-02,19368.49,6.0822,Active,0,2025-07-31,2025-09-19,333.35
LN-0000267,CUST-002808,AUTO,BR-019,2023-08-10,32403.82,8.2812,Active,0,2025-08-12,2025-09-15,809.64
LN-0000268,CUST-000320,MTG-FIX,BR-016,2024-11-11,633963.45,5.5087,Active,0,2025-07-17,2025-09-15,3952.75
LN-0000269,CUST-003124,PL-SEC,BR-024,2023-11-03,15386.22,8.8519,Active,0,2025-07-21,2025-09-19,465.78
LN-0000270,CUST-000045,LOC,BR-017,2021-11-08,6116.02,8.6626,Active,0,2025-08-11,2025-09-15,460.88
LN-0000271,CUST-002258,MTG-FIX,BR-007,2022-07-17,315343.17,4.7132,Active,0,2025-07-14,2025-09-16,1929.43
LN-0000272,CUST-001883,HELOC,BR-023,2025-03-22,183901.99,8.4713,Active,0,2025-07-28,2025-09-17,1854.02
LN-0000273,CUST-003864,STUDENT,BR-003,2025-03-05,31691.36,6.396,Delinquent-30,42,2025-08-05,2025-09-20,371.67
LN-0000274,CUST-004245,MTG-VAR,BR-002,2023-06-30,442765.67,6.042,Delinquent-30,49,2025-08-01,2025-09-18,2854.69
LN-0000275,CUST-003322,PL-UNSEC,BR-001,2019-05-28,1449.74,12.7576,Active,0,2025-08-01,2025-09-15,1465.15
LN-0000276,CUST-003310,PL-SEC,BR-006,2025-04-09,44266.77,8.7405,Active,0,2025-07-21,2025-09-20,965.46
LN-0000277,CUST-003962,HELOC,BR-011,2020-04-24,115084.14,8.3918,Active,0,2025-08-01,2025-09-15,2527.79
LN-0000278,CUST-002587,STUDENT,BR-017,2019-04-23,10355.61,4.9024,Active,0,2025-07-20,2025-09-20,263.09
LN-0000279,CUST-002205,AUTO,BR-022,2023-06-23,29281.25,8.3738,Active,0,2025-08-11,2025-09-17,746.37
LN-0000280,CUST-000874,STUDENT,BR-003,2021-09-18,28267.6,4.7237,Active,0,2025-08-05,2025-09-20,451.63
LN-0000281,CUST-004188,PL-SEC,BR-008,2025-01-26,39079.68,11.2401,Delinquent-30,40,2025-07-11,2025-09-17,938.84
LN-0000282,CUST-003769,PL-UNSEC,BR-001,2025-01-23,2660.18,10.7574,Active,0,2025-08-06,2025-09-20,77.82
LN-0000283,CUST-003050,MTG-FIX,BR-013,2021-11-29,176971.91,5.0257,Active,0,2025-07-22,2025-09-19,1130.66
LN-0000284,CUST-001226,MTG-VAR,BR-001,2021-07-25,495799.98,6.4416,Active,0,2025-07-23,2025-09-15,3600.75
LN-0000285,CUST-000492,MTG-FIX,BR-009,2024-10-18,432971.9,5.1315,Delinquent-60,77,2025-07-26,2025-09-15,2608.17
LN-0000286,CUST-001630,HELOC,BR-010,2023-01-18,92192.04,7.3937,Active,0,2025-07-25,2025-09-20,1348.82
LN-0000287,CUST-003316,MTG-VAR,BR-006,2019-11-18,245499.46,5.573,Delinquent-30,34,2025-07-22,2025-09-20,1739.32
LN-0000288,CUST-001507,MTG-VAR,BR-024,2023-06-08,244316.78,5.8898,Active,0,2025-07-23,2025-09-16,1626.46
LN-0000289,CUST-000682,MTG-FIX,BR-020,2021-05-12,154381.13,4.706,Delinquent-30,58,2025-07-12,2025-09-20,974.66
LN-0000290,CUST-002665,MTG-FIX,BR-018,2021-10-10,454216.79,5.3863,Active,0,2025-08-07,2025-09-15,3007.26
LN-0000291,CUST-002537,STUDENT,BR-018,2025-01-17,0,6.0915,Closed,0,2025-07-22,2025-09-17,0
LN-0000292,CUST-004030,MTG-FIX,BR-001,2020-09-29,253340.19,4.5002,Active,0,2025-07-28,2025-09-16,1598.68
LN-0000293,CUST-003193,PL-UNSEC,BR-009,2025-02-23,11968.13,11.1763,Delinquent-30,42,2025-07-28,2025-09-15,345.62
LN-0000294,CUST-003731,MTG-FIX,BR-023,2022-01-18,258316.74,5.9859,Delinquent-30,43,2025-08-04,2025-09-19,1789.06
LN-0000295,CUST-001235,AUTO,BR-007,2024-12-31,9196.91,8.9032,Active,0,2025-07-21,2025-09-17,181.03
LN-0000296,CUST-003852,MTG-VAR,BR-009,2024-03-14,422024.86,5.0635,Restructured,24,2025-07-28,2025-09-17,2557.57
LN-0000297,CUST-001708,PL-UNSEC,BR-022,2021-10-16,1322.02,14.8373,Delinquent-30,31,2025-07-23,2025-09-18,1338.37
LN-0000298,CUST-001934,STUDENT,BR-001,2025-03-01,31219.07,4.8866,Delinquent-30,36,2025-07-21,2025-09-17,342.86
LN-0000299,CUST-004096,MTG-FIX,BR-020,2019-02-06,563991.78,5.6622,Delinquent-30,52,2025-07-24,2025-09-18,4115.27
LN-0000300,CUST-002846,MTG-VAR,BR-007,2022-12-27,437395.5,6.0929,Active,0,2025-07-29,2025-09-19,3071.69
LN-0000301,CUST-003838,MTG-FIX,BR-020,2019-06-11,298688.69,5.375,Active,0,2025-07-13,2025-09-20,2109.68
LN-0000302,CUST-000154,LOC,BR-020,2022-04-26,12606.58,10.208,Active,0,2025-08-09,2025-09-18,688.14
LN-0000303,CUST-000789,MTG-FIX,BR-005,2023-05-07,211627.32,5.8664,Active,0,2025-08-10,2025-09-16,1408.37
LN-0000304,CUST-000581,MTG-FIX,BR-007,2019-05-11,364881.98,6.1726,Active,0,2025-07-16,2025-09-15,2747.49
LN-0000305,CUST-000334,PL-SEC,BR-010,2019-09-06,2183.83,10.7174,Active,0,2025-08-01,2025-09-16,2203.33
LN-0000306,CUST-000865,MTG-FIX,BR-015,2021-08-04,376407.91,4.8789,Active,0,2025-08-13,2025-09-16,2395.56
LN-0000307,CUST-003046,PL-SEC,BR-021,2025-03-02,18271.55,8.6876,Delinquent-30,49,2025-08-09,2025-09-16,410.01
LN-0000308,CUST-002331,HELOC,BR-005,2021-05-26,72570.82,7.3756,Active,0,2025-08-12,2025-09-15,1293.67
LN-0000309,CUST-001268,STUDENT,BR-015,2022-07-13,4171.06,6.8768,Active,0,2025-07-19,2025-09-16,63.89
LN-0000310,CUST-001417,MTG-VAR,BR-023,2021-08-12,204379.92,5.6006,Active,0,2025-07-26,2025-09-16,1383.95
LN-0000311,CUST-003558,PL-SEC,BR-004,2019-06-03,3279.73,9.8814,Active,0,2025-08-03,2025-09-15,3306.74
LN-0000312,CUST-002678,LOC,BR-002,2019-02-16,2885.91,10.661,Active,0,2025-08-10,2025-09-18,2911.55
LN-0000313,CUST-000404,PL-SEC,BR-003,2025-06-14,24057.7,8.1104,Delinquent-30,42,2025-07-16,2025-09-19,502.77
LN-0000314,CUST-003524,MTG-VAR,BR-019,2024-05-23,404949.71,5.9757,Delinquent-30,36,2025-07-29,2025-09-19,2663.0
LN-0000315,CUST-001913,MTG-FIX,BR-012,2022-08-06,299810.74,5.8108,Active,0,2025-07-17,2025-09-20,2018.34
LN-0000316,CUST-003687,MTG-FIX,BR-011,2021-09-22,657224.52,6.3535,Delinquent-30,56,2025-07-13,2025-09-18,4729.75
LN-0000317,CUST-000357,MTG-FIX,BR-002,2021-11-25,430012.78,5.7461,Active,0,2025-08-14,2025-09-16,2923.93
LN-0000318,CUST-003167,MTG-VAR,BR-017,2019-02-04,100834.84,6.3207,Active,0,2025-07-26,2025-09-20,775.16
LN-0000319,CUST-002498,STUDENT,BR-013,2024-12-17,9531.97,4.6961,Delinquent-90,92,2025-07-21,2025-09-15,105.28
LN-0000320,CUST-000242,PL-SEC,BR-005,2022-05-23,4975.31,11.8912,Active,0,2025-07-30,2025-09-19,263.59
LN-0000321,CUST-002698,MTG-VAR,BR-005,2024-11-02,637321.28,6.2249,Delinquent-30,37,2025-07-27,2025-09-18,4255.04
LN-0000322,CUST-002601,MTG-FIX,BR-018,2020-07-19,239243.08,5.9103,Delinquent-60,73,2025-07-28,2025-09-19,1709.15
LN-0000323,CUST-002243,STUDENT,BR-007,2019-05-01,15682.09,7.0805,Delinquent-90,146,2025-07-16,2025-09-16,413.99
LN-0000324,CUST-001099,MTG-FIX,BR-021,2021-12-29,432101.9,5.7247,Active,0,2025-07-18,2025-09-17,2926.9
LN-0000325,CUST-001676,MTG-VAR,BR-015,2021-03-02,200927.32,5.8172,Active,0,2025-07-25,2025-09-18,1401.55
LN-0000326,CUST-000316,LOC,BR-015,2021-10-07,4906.51,11.3811,Active,0,2025-08-07,2025-09-16,402.95
LN-0000327,CUST-003261,PL-UNSEC,BR-010,2023-06-09,13874.52,8.7551,Active,0,2025-07-11,2025-09-16,715.0
LN-0000328,CUST-001109,HELOC,BR-011,2024-10-18,244169.25,7.1589,Active,0,2025-08-06,2025-09-19,3033.52
LN-0000329,CUST-003682,HELOC,BR-017,2021-04-07,135509.52,6.2254,Active,0,2025-08-02,2025-09-17,2399.54
LN-0000330,CUST-001329,PL-SEC,BR-025,2020-10-16,2212.1,8.903,Active,0,2025-07-20,2025-09-18,2228.51
LN-0000331,CUST-004077,PL-SEC,BR-001,2024-01-02,12270.8,7.9035,Delinquent-30,36,2025-07-22,2025-09-20,349.95
LN-0000332,CUST-001701,AUTO,BR-005,2024-02-02,26061.45,5.7779,Active,0,2025-08-07,2025-09-18,558.31
LN-0000333,CUST-001454,MTG-FIX,BR-019,2025-06-25,704643.18,5.0969,Active,0,2025-07-15,2025-09-19,4173.0
LN-0000334,CUST-002697,MTG-VAR,BR-007,2023-04-02,544028.1,6.5169,Active,0,2025-08-09,2025-09-15,3839.2
LN-0000335,CUST-002593,PL-SEC,BR-019,2024-12-06,41521.69,9.4183,Delinquent-30,59,2025-08-03,2025-09-20,975.58
LN-0000336,CUST-000013,STUDENT,BR-015,2024-10-29,41737.13,5.7421,Active,0,2025-08-11,2025-09-17,488.89
LN-0000337,CUST-002308,AUTO,BR-003,2023-08-26,23395.87,6.6683,Delinquent-30,50,2025-07-28,2025-09-17,556.65
LN-0000338,CUST-003925,MTG-VAR,BR-002,2022-09-27,261379.36,6.4488,Active,0,2025-07-23,2025-09-20,1852.23
LN-0000339,CUST-002585,AUTO,BR-019,2025-01-08,61560.02,7.1186,Default,313,2025-08-03,2025-09-20,1144.15
LN-0000340,CUST-001536,PL-SEC,BR-025,2020-09-03,1844.4,7.1559,Active,0,2025-07-28,2025-09-17,1855.4
LN-0000341,CUST-000307,MTG-VAR,BR-003,2019-12-22,287941.61,5.4753,Active,0,2025-08-02,2025-09-20,2019.31
LN-0000342,CUST-004229,HELOC,BR-024,2021-02-18,65593.04,7.2087,Active,0,2025-07-15,2025-09-20,1221.92
LN-0000343,CUST-002560,MTG-FIX,BR-025,2022-06-27,635049.72,5.8741,Active,0,2025-07-11,2025-09-17,4306.82
LN-0000344,CUST-004212,MTG-VAR,BR-018,2022-02-07,353038.76,6.5456,Active,0,2025-08-06,2025-09-20,2557.66
LN-0000345,CUST-000414,MTG-VAR,BR-002,2022-03-06,348020.38,5.3425,Active,0,2025-08-02,2025-09-18,2271.46
LN-0000346,CUST-003815,MTG-FIX,BR-023,2024-01-01,502144.25,5.1249,Default,316,2025-07-12,2025-09-16,3077.82
LN-0000347,CUST-002707,HELOC,BR-016,2024-03-21,115741.07,8.3686,Active,0,2025-08-09,2025-09-15,1578.93
LN-0000348,CUST-000582,MTG-FIX,BR-015,2020-11-30,231758.49,5.1972,Active,0,2025-07-17,2025-09-15,1543.94
LN-0000349,CUST-001935,HELOC,BR-022,2024-05-29,115323.79,6.8518,Active,0,2025-07-23,2025-09-18,1463.31
LN-0000350,CUST-003105,MTG-FIX,BR-021,2024-03-11,289352.29,4.6953,Active,0,2025-08-12,2025-09-20,1692.73
LN-0000351,CUST-001685,PL-SEC,BR-019,2019-01-01,3674.76,10.3044,Default,327,2025-07-21,2025-09-20,3706.32
LN-0000352,CUST-000512,PL-UNSEC,BR-018,2022-11-11,0,12.2877,Closed,0,2025-08-05,2025-09-19,0
LN-0000353,CUST-003136,STUDENT,BR-014,2020-03-25,21061.44,7.0299,Restructured,10,2025-07-14,2025-09-17,456.1
LN-0000354,CUST-000588,AUTO,BR-024,2023-04-25,36413.59,6.761,Active,0,2025-07-30,2025-09-15,936.71
LN-0000355,CUST-003723,LOC,BR-015,2020-07-16,3190.77,9.5793,Active,0,2025-07-11,2025-09-15,3216.24
LN-0000356,CUST-003959,MTG-VAR,BR-019,2024-08-02,552525.58,5.4735,Active,0,2025-08-02,2025-09-18,3456.48
LN-0000357,CUST-000640,HELOC,BR-002,2022-02-18,100784.59,6.1956,Delinquent-30,32,2025-07-18,2025-09-20,1589.59
LN-0000358,CUST-002491,LOC,BR-021,2024-04-05,20276.03,9.1576,Active,0,2025-08-03,2025-09-20,554.91
LN-0000359,CUST-002105,HELOC,BR-004,2019-04-22,35017.99,6.2063,Restructured,4,2025-07-30,2025-09-19,910.38
LN-0000360,CUST-001189,AUTO,BR-016,2023-02-23,35503.22,6.4144,Active,0,2025-08-08,2025-09-18,946.0
LN-0000361,CUST-003267,PL-UNSEC,BR-016,2020-11-16,823.28,13.2733,Active,0,2025-07-22,2025-09-20,832.39
LN-0000362,CUST-000337,PL-SEC,BR-018,2023-05-17,14424.95,7.7257,Active,0,2025-07-13,2025-09-15,486.6
LN-0000363,CUST-001981,AUTO,BR-011,2022-01-21,0,6.4348,Closed,0,2025-08-13,2025-09-15,0
LN-0000364,CUST-002321,PL-SEC,BR-002,2019-02-04,3689.11,7.0598,Active,0,2025-08-07,2025-09-15,3710.81
LN-0000365,CUST-001514,MTG-FIX,BR-006,2021-06-07,628474.13,5.7762,Active,0,2025-07-31,2025-09-17,4337.12
LN-0000366,CUST-000512,MTG-VAR,BR-011,2022-02-06,472388.6,6.3844,Active,0,2025-07-29,2025-09-19,3376.74
LN-0000367,CUST-003533,STUDENT,BR-021,2019-10-12,12537.63,7.2501,Active,0,2025-07-21,2025-09-15,296.38
LN-0000368,CUST-003199,MTG-FIX,BR-023,2019-10-16,357523.27,5.0012,Active,0,2025-07-21,2025-09-18,2426.02
LN-0000369,CUST-003950,MTG-VAR,BR-018,2024-07-02,366932.31,5.8078,Active,0,2025-07-13,2025-09-18,2372.17
LN-0000370,CUST-000323,STUDENT,BR-007,2020-01-07,9829.16,6.9867,Active,0,2025-08-10,2025-09-15,219.62
LN-0000371,CUST-003185,MTG-VAR,BR-018,2024-06-15,143067.83,6.2656,Active,0,2025-08-14,2025-09-17,964.5
LN-0000372,CUST-003755,AUTO,BR-019,2019-03-09,1250.15,5.6962,Delinquent-60,72,2025-07-26,2025-09-20,1256.08
LN-0000373,CUST-002518,MTG-FIX,BR-020,2019-03-20,272315.29,6.336,Active,0,2025-07-14,2025-09-17,2087.92
LN-0000374,CUST-001126,MTG-FIX,BR-007,2024-07-29,425778.78,5.7313,Active,0,2025-07-11,2025-09-20,2728.69
LN-0000375,CUST-000819,PL-UNSEC,BR-006,2020-08-01,2494.68,9.5923,Active,0,2025-07-17,2025-09-18,2514.62
LN-0000376,CUST-002220,MTG-FIX,BR-008,2020-01-01,415229.54,5.6875,Active,0,2025-08-02,2025-09-16,2961.46
LN-0000377,CUST-001573,STUDENT,BR-004,2024-08-09,35023.43,4.3081,Active,0,2025-07-21,2025-09-18,391.79
LN-0000378,CUST-003887,AUTO,BR-006,2024-03-16,40937.47,7.8076,Active,0,2025-07-21,2025-09-17,887.81
LN-0000379,CUST-001441,PL-SEC,BR-001,2023-11-16,10667.06,10.0841,Active,0,2025-08-04,2025-09-15,321.92
LN-0000380,CUST-003380,HELOC,BR-008,2022-08-28,100281.17,7.8677,Delinquent-30,37,2025-07-22,2025-09-17,1556.4
LN-0000381,CUST-001043,MTG-FIX,BR-019,2021-06-04,575434.09,5.41,Active,0,2025-07-15,2025-09-20,3850.53
LN-0000382,CUST-001882,MTG-FIX,BR-017,2020-12-02,463994.25,4.9397,Active,0,2025-07-31,2025-09-20,3024.67
LN-0000383,CUST-001221,HELOC,BR-002,2022-02-17,19040.58,7.0703,Delinquent-60,70,2025-08-03,2025-09-15,308.32
LN-0000384,CUST-003332,MTG-FIX,BR-012,2024-12-15,361265.18,6.1194,Active,0,2025-07-12,2025-09-19,2381.55
LN-0000385,CUST-003321,MTG-VAR,BR-012,2022-06-02,164942.65,5.9186,Active,0,2025-07-17,2025-09-16,1125.04
LN-0000386,CUST-001697,AUTO,BR-011,2023-04-26,35119.56,6.6652,Active,0,2025-07-27,2025-09-17,901.88
LN-0000387,CUST-000549,PL-SEC,BR-011,2019-07-31,973.19,8.828,Active,0,2025-07-17,2025-09-15,980.35
LN-0000388,CUST-000520,MTG-FIX,BR-015,2021-05-09,0,6.0218,Closed,0,2025-08-13,2025-09-16,0
LN-0000389,CUST-000657,HELOC,BR-006,2024-12-22,233871.21,7.1299,Active,0,2025-08-14,2025-09-18,2865.39
LN-0000390,CUST-003883,MTG-VAR,BR-015,2020-08-29,302419.62,6.75,Active,0,2025-07-11,2025-09-20,2299.49
LN-0000391,CUST-003983,PL-SEC,BR-010,2021-08-09,6854.84,9.5981,Active,0,2025-08-11,2025-09-17,653.47
LN-0000392,CUST-001318,AUTO,BR-006,2021-07-17,12588.28,8.8975,Delinquent-30,31,2025-07-27,2025-09-20,622.25
LN-0000393,CUST-000285,PL-UNSEC,BR-005,2021-09-01,776.18,14.9595,Active,0,2025-07-29,2025-09-19,572.32
LN-0000394,CUST-004157,MTG-VAR,BR-023,2019-04-13,223190.78,5.9988,Active,0,2025-07-12,2025-09-20,1662.54
LN-0000395,CUST-000329,MTG-VAR,BR-018,2025-06-07,493227.91,6.5992,Delinquent-30,59,2025-08-06,2025-09-15,3369.83
LN-0000396,CUST-003650,MTG-FIX,BR-013,2023-01-03,143751.0,4.6101,Active,0,2025-08-03,2025-09-16,860.02
LN-0000397,CUST-002524,MTG-FIX,BR-018,2023-01-18,0,5.9319,Closed,0,2025-07-19,2025-09-20,0
LN-0000398,CUST-001177,MTG-FIX,BR-016,2023-12-18,293525.92,6.1113,Restructured,26,2025-08-04,2025-09-18,1969.88
LN-0000399,CUST-001122,STUDENT,BR-013,2023-03-20,0,5.4331,Closed,0,2025-07-13,2025-09-15,0
LN-0000400,CUST-003872,MTG-VAR,BR-022,2022-05-29,307842.86,6.4797,Active,0,2025-08-10,2025-09-16,2202.37
LN-0000401,CUST-003573,LOC,BR-022,2021-09-29,1214.61,11.3236,Active,0,2025-07-14,2025-09-20,99.72
LN-0000402,CUST-002234,HELOC,BR-021,2025-06-14,28188.27,6.6488,Active,0,2025-08-04,2025-09-18,326.06
LN-0000403,CUST-002591,LOC,BR-022,2019-11-11,2493.61,11.3322,Active,0,2025-08-11,2025-09-20,2517.16
LN-0000404,CUST-001267,PL-SEC,BR-007,2020-08-11,515.96,9.5909,Active,0,2025-07-22,2025-09-17,520.08
LN-0000405,CUST-000955,PL-UNSEC,BR-001,2024-12-19,0,13.0647,Closed,0,2025-07-16,2025-09-20,0
LN-0000406,CUST-001857,HELOC,BR-007,2024-11-12,214130.36,6.8551,Delinquent-60,83,2025-07-31,2025-09-19,2610.25
LN-0000407,CUST-000975,MTG-FIX,BR-003,2019-11-15,81028.36,5.4685,Delinquent-30,36,2025-07-19,2025-09-15,569.33
LN-0000408,CUST-001316,MTG-VAR,BR-019,2021-04-21,366494.31,5.4,Active,0,2025-08-13,2025-09-18,2461.11
LN-0000409,CUST-003889,MTG-FIX,BR-019,2021-02-23,633326.55,4.8435,Active,0,2025-08-13,2025-09-18,4075.25
LN-0000410,CUST-002960,MTG-FIX,BR-024,2023-04-04,333497.19,5.5285,Delinquent-60,70,2025-08-08,2025-09-18,2157.19
LN-0000411,CUST-003897,MTG-FIX,BR-001,2022-07-01,453124.83,6.1822,Active,0,2025-08-13,2025-09-17,3155.47
LN-0000412,CUST-002775,STUDENT,BR-013,2019-12-15,4803.75,5.3818,Active,0,2025-08-03,2025-09-16,105.58
LN-0000413,CUST-004190,MTG-FIX,BR-025,2022-01-23,558072.37,6.102,Active,0,2025-08-04,2025-09-15,3895.78
LN-0000414,CUST-001252,HELOC,BR-020,2020-07-05,16066.92,7.8445,Active,0,2025-07-19,2025-09-17,333.74
