customer_id,bureau_score,total_debt,num_credit_accounts,num_delinquencies_12m,bankruptcy_flag,inquiry_count_6m,oldest_account_years,utilization_pct,report_date
CUST-002309,594,495208.12,2,0,N,8,25,36.4,2025-08-31
CUST-000469,720,413279.83,11,0,N,3,11,26.4,2025-08-31
CUST-000229,677,251824.2,2,2,N,3,13,62.3,2025-08-31
CUST-003131,691,107021.91,15,0,N,4,25,84.3,2025-08-31
CUST-001055,835,141131.64,15,0,N,7,25,12.0,2025-08-31
CUST-002901,673,121544.23,4,0,N,6,3,25.9,2025-08-31
CUST-003477,667,450367.55,11,0,N,0,14,20.1,2025-08-31
CUST-003304,707,253196.06,2,1,N,4,22,39.1,2025-08-31
CUST-002002,711,191419.42,2,2,N,6,13,77.7,2025-08-31
CUST-002463,614,223519.46,8,0,N,0,12,7.0,2025-08-31
CUST-001153,688,460341.39,5,0,N,7,19,33.7,2025-08-31
CUST-000823,635,171820.06,4,0,N,4,13,39.5,2025-08-31
CUST-000415,703,19559.25,4,0,N,8,14,36.8,2025-08-31
CUST-000700,565,253050.49,2,4,N,3,24,81.9,2025-08-31
CUST-000999,695,99128.75,11,4,N,1,24,7.2,2025-08-31
CUST-000841,733,344495.68,4,2,N,4,23,6.3,2025-08-31
CUST-000992,670,20069.27,1,1,N,6,24,46.1,2025-08-31
CUST-004123,613,440167.83,3,0,N,1,1,14.7,2025-08-31
CUST-000834,726,462338.17,1,2,N,0,8,10.9,2025-08-31
CUST-000505,563,394148.7,7,0,N,3,20,37.9,2025-08-31
CUST-004090,726,170477.59,10,0,N,4,23,84.9,2025-08-31
CUST-004040,743,42894.55,2,5,N,1,19,68.4,2025-08-31
CUST-001893,746,197439.56,7,0,N,6,4,43.6,2025-08-31
CUST-003273,539,292953.63,8,1,N,7,20,50.5,2025-08-31
CUST-003388,693,354200.42,3,2,N,5,23,27.2,2025-08-31
CUST-001321,722,356583.75,11,0,N,5,5,24.0,2025-08-31
CUST-003300,643,216260.43,8,0,N,7,22,70.4,2025-08-31
CUST-001995,730,255513.17,5,0,N,3,14,14.7,2025-08-31
CUST-003668,656,399307.26,8,3,N,8,2,58.4,2025-08-31
CUST-000089,723,147916.88,1,1,N,0,12,81.0,2025-08-31
CUST-000369,742,268504.22,10,3,N,5,7,24.6,2025-08-31
CUST-004070,705,446456.25,14,0,N,1,12,32.1,2025-08-31
CUST-003740,767,94949.75,14,1,N,6,10,9.6,2025-08-31
CUST-000271,691,475188.72,14,0,N,7,13,23.8,2025-08-31
CUST-003737,646,461722.18,4,2,N,2,3,75.7,2025-08-31
CUST-001350,643,455675.26,6,0,N,0,7,78.9,2025-08-31
CUST-002107,680,49615.66,15,0,N,7,4,67.0,2025-08-31
CUST-004114,602,138068.31,3,0,N,5,2,73.8,2025-08-31
CUST-002699,787,290256.97,11,0,N,0,8,33.3,2025-08-31
CUST-004243,782,407516.49,10,0,N,2,25,88.4,2025-08-31
CUST-002415,871,162896.68,5,2,N,5,1,88.3,2025-08-31
CUST-000434,676,443677.12,9,3,N,6,10,64.4,2025-08-31
CUST-002881,683,36835.55,4,0,N,0,16,35.8,2025-08-31
CUST-002431,789,364554.89,14,2,N,5,8,81.3,2025-08-31
CUST-002119,748,456830.94,6,0,N,3,10,17.7,2025-08-31
CUST-002510,726,453040.31,15,0,N,2,10,76.6,2025-08-31
CUST-000873,665,425936.78,9,0,N,5,5,18.3,2025-08-31
CUST-002217,860,243400.63,5,0,N,3,3,51.6,2025-08-31
CUST-001076,616,89332.21,7,4,N,0,20,5.2,2025-08-31
CUST-000654,760,13657.21,3,1,N,7,6,34.5,2025-08-31
CUST-002813,703,294850.18,6,0,N,2,8,85.3,2025-08-31
CUST-000424,752,209219.1,6,0,N,2,12,30.2,2025-08-31
CUST-003913,729,18573.69,8,0,N,2,11,33.4,2025-08-31
CUST-001077,693,433791.05,7,0,N,1,18,20.8,2025-08-31
CUST-001611,577,94640.98,15,0,N,0,2,33.1,2025-08-31
CUST-002488,679,452520.93,7,1,N,7,21,76.3,2025-08-31
CUST-001023,820,156759.69,12,0,N,1,23,19.4,2025-08-31
CUST-003578,736,209557.66,5,3,N,2,17,58.3,2025-08-31
CUST-001744,651,236668.7,8,3,N,8,4,38.3,2025-08-31
CUST-001916,664,302881.1,1,1,N,8,25,81.2,2025-08-31
CUST-002541,664,215213.43,8,2,N,7,12,27.9,2025-08-31
CUST-003229,651,177394.77,11,0,N,8,18,54.4,2025-08-31
CUST-004056,649,142432.59,8,0,N,0,22,75.7,2025-08-31
CUST-002062,784,343852.63,11,1,N,7,5,60.3,2025-08-31
CUST-001730,669,34131.66,4,0,N,0,9,42.5,2025-08-31
CUST-002563,724,345760.24,10,0,N,8,2,48.0,2025-08-31
CUST-002326,792,446847.11,2,0,N,6,4,71.4,2025-08-31
CUST-002022,617,69479.8,11,2,N,4,23,71.3,2025-08-31
CUST-000099,646,77915.09,4,0,N,5,5,28.7,2025-08-31
CUST-002905,683,267747.94,7,1,N,8,9,34.1,2025-08-31
CUST-000867,739,346602.87,12,4,N,5,17,26.8,2025-08-31
CUST-001764,688,316670.73,7,0,N,7,9,86.6,2025-08-31
CUST-002971,854,37051.74,4,0,N,7,16,13.8,2025-08-31
CUST-002072,788,7285.11,5,1,N,2,8,81.5,2025-08-31
CUST-004167,831,415535.24,12,0,N,4,15,80.4,2025-08-31
CUST-000358,703,92797.02,5,0,N,3,25,87.2,2025-08-31
CUST-000988,533,417791.22,10,0,N,1,18,27.2,2025-08-31
CUST-002579,721,475245.15,8,0,N,7,4,67.7,2025-08-31
CUST-003932,669,105470.99,8,0,N,5,21,39.7,2025-08-31
CUST-002529,644,49378.77,12,0,N,7,15,89.7,2025-08-31
CUST-002008,633,128408.39,15,0,N,7,22,33.7,2025-08-31
CUST-003007,545,73013.03,15,0,N,2,22,24.4,2025-08-31
CUST-001742,727,435532.24,10,0,N,4,24,16.8,2025-08-31
CUST-000080,730,243310.79,10,1,N,0,1,21.2,2025-08-31
CUST-000624,773,459014.9,14,1,N,6,19,23.9,2025-08-31
CUST-003371,779,160728.34,8,0,N,5,14,50.3,2025-08-31
CUST-003960,824,115100.29,1,4,N,7,21,45.3,2025-08-31
CUST-000406,748,119389.11,11,0,N,0,3,30.5,2025-08-31
CUST-000885,698,51799.63,4,1,N,0,2,49.6,2025-08-31
CUST-004180,597,248159.13,13,0,N,1,16,61.3,2025-08-31
CUST-002019,589,302138.05,9,0,N,7,18,57.7,2025-08-31
CUST-002895,785,325400.46,2,1,N,7,15,42.5,2025-08-31
CUST-002345,558,215770.91,5,0,N,8,1,39.1,2025-08-31
CUST-002214,532,425211.41,9,2,N,7,11,90.2,2025-08-31
CUST-003438,759,444677.36,7,0,N,4,21,35.1,2025-08-31
CUST-000689,698,418088.98,14,0,N,5,1,91.4,2025-08-31
CUST-002460,715,30888.96,2,0,N,5,4,63.7,2025-08-31
CUST-004106,740,353447.09,8,0,N,3,17,40.5,2025-08-31
CUST-001406,731,407360.77,15,0,N,5,19,56.1,2025-08-31
CUST-001377,681,442923.3,4,5,N,4,1,59.9,2025-08-31
CUST-003386,799,73807.19,15,0,N,7,14,93.0,2025-08-31
CUST-000636,557,269334.31,12,4,N,1,9,50.6,2025-08-31
CUST-001353,802,98154.13,6,0,N,7,16,86.2,2025-08-31
CUST-003214,631,388967.9,10,3,N,0,8,92.9,2025-08-31
CUST-003744,800,320680.38,4,4,N,5,2,88.2,2025-08-31
CUST-001712,692,77367.87,7,0,N,8,23,17.2,2025-08-31
CUST-002794,635,226906.51,12,4,N,0,22,47.2,2025-08-31
CUST-001071,739,378440.2,11,3,N,2,14,23.3,2025-08-31
CUST-002711,583,162492.68,11,4,N,6,13,91.9,2025-08-31
CUST-001435,753,79626.99,14,1,N,6,11,52.5,2025-08-31
CUST-001836,686,61166.75,4,4,N,7,6,30.4,2025-08-31
CUST-002792,703,307720.18,5,4,N,6,22,81.2,2025-08-31
CUST-000488,677,120359.31,2,3,N,5,13,67.3,2025-08-31
CUST-001545,764,266976.64,7,0,N,3,15,20.4,2025-08-31
CUST-002392,513,384672.72,10,2,N,0,4,42.1,2025-08-31
CUST-000396,754,96546.6,5,0,N,6,19,54.1,2025-08-31
CUST-000910,765,10282.59,14,0,N,5,2,43.1,2025-08-31
CUST-000674,697,288511.48,6,0,N,6,2,58.1,2025-08-31
CUST-003462,603,204045.06,6,0,Y,8,21,51.9,2025-08-31
CUST-001292,707,69918.95,8,3,N,2,21,35.9,2025-08-31
CUST-000077,517,209834.05,14,0,N,2,1,78.2,2025-08-31
CUST-001174,684,313798.74,5,3,N,0,7,60.8,2025-08-31
CUST-003469,697,395356.26,12,0,N,6,11,42.5,2025-08-31
CUST-001963,716,315763.65,15,0,N,2,23,85.6,2025-08-31
CUST-001540,724,484960.39,14,0,N,4,1,82.5,2025-08-31
CUST-002556,699,449290.81,12,0,N,5,4,79.5,2025-08-31
CUST-000418,696,77406.11,10,0,N,2,6,41.4,2025-08-31
CUST-000082,583,236221.62,7,0,N,4,25,18.9,2025-08-31
CUST-000532,804,79264.17,2,2,N,2,8,36.4,2025-08-31
CUST-002496,645,333446.91,2,1,N,4,7,58.7,2025-08-31
CUST-001792,796,44666.72,8,0,N,8,9,90.3,2025-08-31
CUST-002805,680,240083.64,5,1,N,3,4,77.7,2025-08-31
CUST-000732,670,378940.3,11,0,N,0,2,48.2,2025-08-31
CUST-003353,745,414501.66,5,0,N,1,19,31.2,2025-08-31
CUST-001831,760,380585.44,1,1,N,3,11,92.4,2025-08-31
CUST-002419,799,331144.31,4,0,N,0,23,37.3,2025-08-31
CUST-001588,702,31426.74,15,0,N,3,2,22.3,2025-08-31
CUST-003825,704,208209.36,2,3,N,8,21,65.9,2025-08-31
CUST-004065,771,427775.56,13,1,N,0,9,22.6,2025-08-31
CUST-003097,685,127953.59,3,0,N,1,2,87.5,2025-08-31
CUST-000343,553,66391.74,12,0,N,5,16,81.1,2025-08-31
CUST-002853,692,336095.16,5,2,N,7,1,91.6,2025-08-31
CUST-004042,738,251235.31,3,0,N,2,23,75.8,2025-08-31
CUST-002211,681,271412.16,6,1,N,5,14,76.8,2025-08-31
CUST-003868,716,492768.5,11,0,N,8,23,35.9,2025-08-31
CUST-001875,764,479373.32,6,0,N,6,19,6.1,2025-08-31
CUST-002993,688,128655.33,6,2,N,5,18,29.4,2025-08-31
CUST-003017,766,36903.92,9,3,N,8,6,92.3,2025-08-31
CUST-002299,741,477874.11,7,1,N,5,8,68.7,2025-08-31
CUST-000777,649,456634.29,3,2,N,1,6,88.5,2025-08-31
CUST-004127,806,268408.42,14,1,N,7,9,77.7,2025-08-31
CUST-003237,581,487353.57,6,0,N,2,13,69.2,2025-08-31
CUST-001700,733,203063.12,15,1,N,5,3,49.8,2025-08-31
CUST-000284,752,217022.46,11,0,N,0,22,52.3,2025-08-31
CUST-003498,637,237703.95,1,1,N,8,18,64.1,2025-08-31
CUST-002359,587,118070.7,3,1,N,2,16,8.8,2025-08-31
CUST-002083,735,77988.06,6,0,N,1,20,78.4,2025-08-31
CUST-000250,873,279019.29,7,2,N,0,6,93.6,2025-08-31
CUST-001114,802,23289.14,3,2,N,0,6,80.8,2025-08-31
CUST-004144,695,230687.99,15,1,N,0,23,75.7,2025-08-31
CUST-002920,590,149192.84,7,1,N,5,17,35.5,2025-08-31
CUST-000167,761,156093.63,12,0,N,0,18,37.0,2025-08-31
CUST-000859,649,253757.65,11,1,N,8,25,41.6,2025-08-31
CUST-002311,702,337648.46,10,1,N,8,24,80.5,2025-08-31
CUST-003431,745,126669.34,14,0,N,7,16,10.0,2025-08-31
CUST-002193,693,5619.26,9,2,N,5,24,88.0,2025-08-31
CUST-002833,834,219832.64,8,1,N,4,23,30.5,2025-08-31
CUST-004010,569,238170.41,1,0,N,8,2,29.8,2025-08-31
CUST-003693,743,469641.17,14,1,N,4,6,55.7,2025-08-31
CUST-000166,695,281250.42,3,2,N,1,10,24.9,2025-08-31
CUST-004148,640,430499.0,6,0,N,2,25,13.4,2025-08-31
CUST-000575,741,63149.75,13,0,N,5,25,15.0,2025-08-31
CUST-001016,751,52452.15,11,0,N,0,8,23.2,2025-08-31
CUST-002227,687,127185.49,7,0,N,6,13,7.7,2025-08-31
CUST-002653,734,125772.94,5,0,N,5,19,12.2,2025-08-31
CUST-000816,694,19650.08,11,3,N,4,6,10.4,2025-08-31
CUST-003449,625,427854.82,12,0,N,8,6,62.8,2025-08-31
CUST-001833,759,248165.62,1,2,N,3,20,23.7,2025-08-31
CUST-003634,691,184307.81,14,0,N,4,9,5.3,2025-08-31
CUST-003060,732,50067.03,6,0,N,3,18,7.3,2025-08-31
CUST-001420,721,319719.64,6,0,N,1,2,27.4,2025-08-31
CUST-003660,772,411412.66,13,3,N,2,10,34.2,2025-08-31
CUST-001045,740,207745.12,6,4,N,6,11,23.3,2025-08-31
CUST-000117,686,315258.4,5,0,N,8,14,21.5,2025-08-31
CUST-000771,725,336780.27,7,0,N,5,7,64.3,2025-08-31
CUST-001409,722,350754.26,7,0,N,3,25,19.4,2025-08-31
CUST-001426,750,455320.96,2,0,Y,0,14,68.2,2025-08-31
CUST-002989,839,439013.86,2,0,N,8,1,7.8,2025-08-31
CUST-001544,629,193245.97,13,2,N,2,25,80.4,2025-08-31
CUST-002778,607,343575.99,12,1,N,7,23,73.5,2025-08-31
CUST-003246,565,327241.83,11,1,N,6,2,22.2,2025-08-31
CUST-004121,691,15711.05,14,4,N,4,6,30.7,2025-08-31
CUST-002599,651,65472.52,8,2,Y,5,3,70.1,2025-08-31
CUST-003106,747,427957.16,5,0,N,6,7,56.4,2025-08-31
CUST-000351,658,270166.78,14,5,N,0,16,27.0,2025-08-31
CUST-003666,699,260982.22,15,1,N,4,22,66.9,2025-08-31
CUST-000755,650,408513.86,15,0,N,7,22,37.2,2025-08-31
CUST-002165,661,182300.38,13,0,N,1,1,74.7,2025-08-31
CUST-001887,701,372235.22,15,1,N,1,16,37.0,2025-08-31
CUST-002969,662,232135.81,6,0,N,1,14,83.2,2025-08-31
CUST-001835,682,389848.85,15,0,N,8,10,42.0,2025-08-31
CUST-001938,682,286649.85,3,0,N,1,6,89.4,2025-08-31
CUST-000303,685,89243.03,10,3,N,5,10,57.2,2025-08-31
CUST-002026,703,216381.48,6,2,N,6,16,50.5,2025-08-31
CUST-002353,754,139639.7,4,0,N,3,25,51.4,2025-08-31
CUST-003875,684,64908.2,9,0,N,1,3,11.0,2025-08-31
CUST-001240,742,296693.93,5,0,N,8,4,38.3,2025-08-31
CUST-001589,607,369183.47,14,3,N,4,24,68.9,2025-08-31
CUST-001237,616,74756.25,1,1,N,0,9,32.2,2025-08-31
CUST-001797,704,79399.86,3,0,N,6,16,52.1,2025-08-31
CUST-000938,800,17510.98,12,2,N,3,9,34.6,2025-08-31
CUST-000032,760,192916.59,4,0,N,1,10,83.2,2025-08-31
CUST-003357,724,416801.79,6,0,N,3,3,30.8,2025-08-31
CUST-003615,686,143154.1,14,0,N,0,10,43.4,2025-08-31
CUST-003198,719,143781.53,14,0,N,7,4,43.2,2025-08-31
CUST-003641,807,462522.31,14,3,N,1,13,47.3,2025-08-31
CUST-001040,752,327019.58,4,2,N,3,18,15.8,2025-08-31
CUST-001657,783,234681.34,9,1,N,5,22,79.5,2025-08-31
CUST-003841,724,120984.08,7,0,N,4,6,57.3,2025-08-31
CUST-000453,765,240022.76,2,0,N,7,9,65.7,2025-08-31
CUST-003624,706,207448.81,8,0,N,2,21,67.8,2025-08-31
CUST-001643,593,425941.86,2,1,N,0,13,20.6,2025-08-31
CUST-002733,641,226460.0,15,0,N,7,19,92.3,2025-08-31
CUST-000290,784,311999.36,2,0,N,6,15,78.5,2025-08-31
CUST-003621,638,313719.6,12,0,N,1,11,76.1,2025-08-31
CUST-003609,660,89857.76,9,0,N,4,20,65.0,2025-08-31
CUST-002400,667,227084.08,4,1,N,5,23,45.4,2025-08-31
CUST-003418,810,80470.96,8,0,N,7,21,73.4,2025-08-31
CUST-004105,826,333135.45,11,0,N,5,12,53.1,2025-08-31
CUST-003707,773,426351.73,4,1,N,0,18,36.5,2025-08-31
CUST-002069,800,311036.42,3,0,N,0,11,14.7,2025-08-31
CUST-001107,618,366483.08,10,0,N,0,2,37.3,2025-08-31
CUST-001086,748,159478.83,6,4,N,5,6,74.9,2025-08-31
CUST-002028,755,163932.18,14,0,N,0,23,81.6,2025-08-31
CUST-003153,694,301387.27,13,0,N,6,6,49.1,2025-08-31
CUST-001530,603,106896.14,3,3,N,5,8,85.2,2025-08-31
CUST-001636,671,236144.66,8,3,N,0,18,42.4,2025-08-31
CUST-000478,643,133015.53,13,0,N,7,12,76.4,2025-08-31
CUST-000773,676,192844.9,5,0,N,0,2,18.4,2025-08-31
CUST-002374,698,274390.67,1,0,N,7,22,87.7,2025-08-31
CUST-001200,765,91025.74,2,0,N,7,18,65.7,2025-08-31
CUST-001757,783,53745.96,8,4,N,2,16,59.7,2025-08-31
CUST-003715,660,368105.48,3,0,N,4,12,89.2,2025-08-31
CUST-002995,667,203737.07,12,3,N,1,25,23.1,2025-08-31
CUST-002168,508,253261.75,1,2,N,2,19,38.7,2025-08-31
CUST-000447,822,67271.75,11,0,N,8,17,86.5,2025-08-31
CUST-000523,670,63097.09,4,0,N,2,18,79.0,2025-08-31
CUST-000096,640,361133.76,5,0,N,2,13,86.4,2025-08-31
CUST-004041,753,111353.56,5,0,N,1,24,59.8,2025-08-31
CUST-001671,606,462072.42,3,0,N,6,23,83.9,2025-08-31
CUST-003457,747,402340.84,10,1,N,4,17,63.9,2025-08-31
CUST-002251,825,131427.28,12,1,N,4,5,35.4,2025-08-31
CUST-002661,687,220099.71,10,1,N,2,22,91.0,2025-08-31
CUST-000854,610,94751.41,2,0,N,8,17,52.3,2025-08-31
CUST-002632,587,310314.26,5,0,N,7,15,74.2,2025-08-31
CUST-002973,657,483398.55,9,0,N,3,5,5.0,2025-08-31
CUST-003260,658,412465.97,3,1,N,6,21,29.7,2025-08-31
CUST-001230,665,315884.79,13,3,N,8,10,68.7,2025-08-31
CUST-001755,630,22650.62,14,1,N,3,16,68.8,2025-08-31
CUST-000018,680,385883.33,9,0,N,4,6,65.8,2025-08-31
CUST-001823,671,339093.63,14,0,N,2,3,82.8,2025-08-31
CUST-003895,685,470162.97,5,1,N,2,17,17.8,2025-08-31
CUST-003290,640,124282.59,12,0,N,3,5,7.9,2025-08-31
CUST-001124,714,95460.22,2,2,N,4,12,74.0,2025-08-31
CUST-003918,737,55450.46,9,1,N,2,8,10.3,2025-08-31
CUST-003614,802,143758.31,14,0,N,7,23,90.0,2025-08-31
CUST-002629,651,435605.31,13,4,N,4,25,61.6,2025-08-31
CUST-000643,845,310324.43,7,5,N,7,21,27.2,2025-08-31
CUST-000649,761,192224.07,2,1,N,1,23,16.3,2025-08-31
CUST-000892,611,437862.94,9,2,N,1,6,63.8,2025-08-31
CUST-000832,789,493358.43,14,0,N,0,3,94.3,2025-08-31
CUST-002397,789,111622.91,9,4,Y,2,9,25.3,2025-08-31
CUST-000722,585,318897.01,8,0,N,6,4,24.6,2025-08-31
CUST-002087,651,262168.3,2,1,N,0,10,85.2,2025-08-31
CUST-003566,700,192572.72,12,0,Y,6,23,64.4,2025-08-31
CUST-003689,533,429011.69,4,0,N,6,1,65.1,2025-08-31
CUST-002628,555,337673.23,11,3,N,1,10,38.0,2025-08-31
CUST-003359,667,138146.03,15,0,N,1,15,77.3,2025-08-31
CUST-003854,785,226453.92,3,0,N,2,8,79.1,2025-08-31
CUST-001291,831,311034.29,7,0,N,6,18,22.3,2025-08-31
CUST-000870,638,178873.79,6,0,N,0,25,33.5,2025-08-31
CUST-001442,746,217350.43,15,1,N,8,3,92.0,2025-08-31
CUST-002523,680,193875.59,9,0,N,7,14,12.4,2025-08-31
CUST-000650,646,469730.67,10,2,N,3,22,32.2,2025-08-31
CUST-002501,768,141640.73,8,0,N,6,10,44.0,2025-08-31
CUST-003121,700,140287.37,3,0,N,7,15,45.0,2025-08-31
CUST-001104,662,229497.55,13,1,N,3,16,21.9,2025-08-31
CUST-000380,815,366399.01,9,4,N,4,25,93.2,2025-08-31
CUST-003648,780,198964.05,11,1,N,3,15,6.3,2025-08-31
CUST-001295,604,402876.73,1,4,N,5,20,54.3,2025-08-31
CUST-004051,528,445823.37,4,0,N,2,19,81.1,2025-08-31
CUST-000467,698,191375.22,5,0,N,7,2,91.4,2025-08-31
CUST-000949,779,298602.82,11,0,N,2,23,53.8,2025-08-31
CUST-000345,773,353731.43,8,0,N,1,16,26.5,2025-08-31
CUST-001188,500,140377.98,15,0,N,8,17,25.3,2025-08-31
CUST-003761,696,253902.46,8,1,N,0,8,36.8,2025-08-31
CUST-002052,784,482703.96,7,0,N,1,1,79.8,2025-08-31
CUST-001088,678,473051.04,4,0,Y,3,6,93.2,2025-08-31
CUST-000151,763,6244.4,8,0,N,7,15,51.8,2025-08-31
CUST-000417,588,20478.41,15,1,N,4,23,54.2,2025-08-31
CUST-000508,713,311142.74,15,0,N,0,10,77.6,2025-08-31
CUST-000044,795,223658.16,13,3,N,0,23,76.4,2025-08-31
CUST-000194,685,9420.65,11,0,N,5,20,25.8,2025-08-31
CUST-000181,631,407970.23,15,0,N,6,3,11.0,2025-08-31
CUST-001192,793,324370.6,10,3,N,8,25,37.0,2025-08-31
CUST-000420,728,454767.61,8,0,N,7,21,21.5,2025-08-31
CUST-000570,800,222832.78,1,2,N,0,13,73.8,2025-08-31
CUST-002484,647,34247.92,3,0,N,8,12,21.3,2025-08-31
CUST-003978,648,41148.5,5,0,N,8,6,10.3,2025-08-31
CUST-003803,559,356704.09,11,4,N,2,19,27.7,2025-08-31
CUST-003308,707,380540.16,11,0,N,4,4,83.7,2025-08-31
CUST-002129,772,31824.88,9,4,N,3,21,42.3,2025-08-31
CUST-000633,765,244326.48,10,5,N,1,22,50.8,2025-08-31
CUST-003750,675,137767.59,14,1,N,6,2,48.3,2025-08-31
CUST-002108,747,115716.76,1,0,N,3,18,32.4,2025-08-31
CUST-002158,735,372410.1,9,0,N,5,7,16.7,2025-08-31
CUST-003272,808,254868.45,15,0,N,7,24,61.5,2025-08-31
CUST-002827,736,474980.56,12,0,N,4,24,29.4,2025-08-31
CUST-003223,699,157816.14,7,2,N,7,19,42.1,2025-08-31
CUST-000611,646,78005.65,8,0,N,4,8,16.7,2025-08-31
CUST-002139,578,158096.13,2,4,N,3,13,24.0,2025-08-31
CUST-000220,750,420323.33,3,0,N,3,18,81.6,2025-08-31
CUST-001715,718,63318.09,11,0,N,8,17,20.3,2025-08-31
CUST-003802,653,182266.59,9,0,N,2,9,12.8,2025-08-31
CUST-003139,601,383427.15,5,0,N,3,3,26.6,2025-08-31
CUST-003898,641,328105.03,1,0,N,5,12,76.7,2025-08-31
CUST-002456,797,399142.75,3,1,N,4,24,7.8,2025-08-31
CUST-001659,751,73268.46,6,0,N,7,10,24.3,2025-08-31
CUST-003643,759,403802.71,5,0,N,5,12,35.0,2025-08-31
CUST-000864,730,399638.03,15,5,N,6,10,61.6,2025-08-31
CUST-001141,679,365864.71,15,0,N,0,2,89.5,2025-08-31
CUST-001523,854,197499.68,15,0,N,4,17,31.9,2025-08-31
CUST-002428,730,60019.76,11,0,N,2,7,71.0,2025-08-31
CUST-000514,699,408901.63,9,3,N,8,19,70.0,2025-08-31
CUST-002295,644,146545.44,3,0,N,6,4,44.5,2025-08-31
CUST-000529,703,253697.71,2,0,N,0,4,36.8,2025-08-31
CUST-000961,774,417754.35,12,0,N,6,13,38.8,2025-08-31
CUST-003444,709,151339.11,13,0,N,3,20,78.6,2025-08-31
CUST-003118,595,470370.0,1,2,N,4,18,65.3,2025-08-31
CUST-000617,550,157521.47,14,0,N,1,11,31.2,2025-08-31
CUST-001078,725,136387.66,8,0,N,0,14,54.6,2025-08-31
CUST-002785,699,190600.49,2,0,N,7,23,81.5,2025-08-31
CUST-003972,674,188634.71,13,0,N,8,14,21.8,2025-08-31
CUST-000752,791,474085.69,13,1,N,3,21,32.7,2025-08-31
CUST-004132,805,312830.44,4,0,N,5,9,20.0,2025-08-31
CUST-000651,678,387097.64,1,4,N,4,17,81.6,2025-08-31
CUST-000794,619,398619.96,13,0,N,4,5,93.3,2025-08-31
CUST-000263,783,141241.01,4,3,N,2,14,88.2,2025-08-31
CUST-001936,703,453581.88,4,1,N,0,25,29.5,2025-08-31
CUST-000291,685,118086.43,12,3,N,3,24,63.4,2025-08-31
CUST-003914,789,132211.78,7,4,N,1,9,80.9,2025-08-31
CUST-002380,745,117831.13,12,0,N,8,6,41.0,2025-08-31
CUST-003326,792,152909.56,10,2,N,2,14,9.7,2025-08-31
CUST-001139,667,451517.91,13,0,N,2,22,27.3,2025-08-31
CUST-000658,739,23690.84,14,1,N,3,10,58.3,2025-08-31
CUST-003680,569,49486.65,12,4,N,5,15,38.5,2025-08-31
CUST-002914,824,303598.31,1,1,N,0,22,67.9,2025-08-31
CUST-002918,573,148645.13,2,0,N,6,23,17.6,2025-08-31
CUST-002859,591,108975.76,10,0,N,3,2,51.4,2025-08-31
CUST-001890,545,460155.22,11,0,N,0,2,65.4,2025-08-31
CUST-003945,750,492138.18,14,1,N,0,18,45.1,2025-08-31
CUST-001876,815,262688.0,14,0,N,3,16,44.0,2025-08-31
CUST-000853,777,497911.22,1,0,N,2,1,62.8,2025-08-31
CUST-001513,862,382668.6,13,0,Y,3,12,14.4,2025-08-31
CUST-000768,757,332596.71,14,1,N,8,12,81.2,2025-08-31
CUST-003892,702,489122.4,3,0,N,8,17,69.3,2025-08-31
CUST-003488,709,242360.46,6,0,N,4,14,59.8,2025-08-31
CUST-000701,753,64098.98,7,0,N,0,13,67.9,2025-08-31
CUST-002021,708,126250.15,9,1,N,0,16,32.9,2025-08-31
CUST-002779,586,231897.21,14,0,N,1,20,80.0,2025-08-31
CUST-000587,776,66963.14,8,4,N,5,9,69.2,2025-08-31
CUST-002093,708,409351.33,3,0,N,5,12,46.1,2025-08-31
CUST-002941,657,175125.65,11,0,N,3,24,71.6,2025-08-31
CUST-003343,708,257980.62,14,0,N,2,3,75.5,2025-08-31
CUST-001886,733,385740.03,10,0,N,7,15,59.2,2025-08-31
CUST-001593,745,318357.5,5,3,N,4,2,50.7,2025-08-31
CUST-002624,705,283204.92,1,0,N,1,24,46.3,2025-08-31
CUST-003688,728,27445.86,1,0,N,0,7,55.7,2025-08-31
CUST-003601,744,132749.73,4,1,N,6,19,41.6,2025-08-31
CUST-001623,726,460781.83,6,0,N,3,12,34.3,2025-08-31
CUST-002285,719,360655.75,9,3,N,0,16,21.6,2025-08-31
CUST-000645,645,143152.02,14,1,N,1,23,88.7,2025-08-31
CUST-000741,678,304450.08,6,0,N,5,8,77.7,2025-08-31
CUST-000944,846,473513.57,10,0,N,5,2,42.5,2025-08-31
CUST-002641,669,60236.33,3,0,N,4,10,73.9,2025-08-31
CUST-001844,709,14444.25,5,4,N,8,5,70.1,2025-08-31
CUST-000258,649,308177.21,5,3,N,2,7,87.4,2025-08-31
CUST-002912,535,92400.55,13,1,N,8,9,48.4,2025-08-31
CUST-002194,635,399253.77,2,4,N,8,4,45.7,2025-08-31
CUST-000638,756,426155.15,8,0,N,1,10,62.8,2025-08-31
CUST-002966,754,117081.63,6,1,N,5,15,56.4,2025-08-31
CUST-004203,647,138486.5,5,0,N,5,10,76.5,2025-08-31
CUST-002006,628,171484.39,9,0,N,1,10,77.6,2025-08-31
CUST-001351,740,370910.96,12,0,N,1,11,85.0,2025-08-31
CUST-001714,525,497182.31,9,0,N,3,8,83.4,2025-08-31
CUST-004079,843,54922.97,13,0,N,0,18,43.7,2025-08-31
CUST-004247,764,115247.65,12,0,N,2,18,90.1,2025-08-31
